invoice_id,siren,vendor_name,iban,amount,currency,invoice_date,posting_date,po_number,user_id,cost_center,gl_account,is_fraud,fraud_type
INV00003564,975001701,Guérin S.A. SAS,FR8474747219705466927589551,5782.61,EUR,2024-01-17,2024-01-23,PO465821,U023,CC526,6061,False,none
INV00005027,029333346,Guillon Bailly S.A. E.U.R.L.,FR4004588679252985856728727,3471.96,EUR,2025-03-27,2025-04-02,PO775631,U022,CC286,6132,True,duplicate_fuzzy
INV00000884,562718750,Chauvin Laporte S.A.R.L. SASU,FR2809263223998213745561140,2846.46,EUR,2025-08-24,2025-08-27,PO184638,U009,CC324,6061,False,none
INV00004063,517016608,Ledoux Techer SA EURL,FR7981079649673794577278532,3348.81,EUR,2024-08-08,2024-08-12,PO904725,U009,CC994,6228,False,none
INV00003646,186999386,Duval SAS,FR1461125457387571775140105,8476.08,EUR,2025-01-10,2025-01-14,PO512373,U009,CC172,6063,False,none
INV00003731,650609835,Colin SA,FR2730147195979647158904290,2957.84,EUR,2024-03-02,2024-03-08,PO324859,U023,CC495,6063,False,none
INV00001607,596401658,Blin S.A.R.L. SCI,FR7012847818913718949058077,3266.51,EUR,2024-02-03,2024-02-09,PO553405,U003,CC926,6181,False,none
INV00001594,097289623,Loiseau SCI,FR9611877347784858800616756,1699.29,EUR,2024-04-06,2024-04-07,PO386926,U017,CC933,6181,False,none
INV00000771,003791769,Bernier SAS,FR7565277584161692845115447,527.85,EUR,2024-05-01,2024-05-08,PO409967,U005,CC169,6132,False,none
INV00002611,972965902,Voisin et Fils EURL,FR9691815899886834527346666,16267.99,EUR,2025-05-29,2025-05-29,PO786947,U013,CC503,6065,False,none
INV00003782,816934060,Carre SASU,FR2865905151864492519254629,2237.49,EUR,2024-02-16,2024-02-22,PO899535,U029,CC397,6135,False,none
INV00003224,944869594,Lebon Maury S.A.R.L. EURL,FR7144391649701693429291320,4176.7,EUR,2025-06-27,2025-07-03,PO809570,U025,CC202,6065,False,none
INV00002273,911914856,Delattre SASU,FR1875409150863218122764579,663.07,EUR,2024-09-18,2024-09-23,PO556592,U017,CC527,6228,False,none
INV00001868,232719374,Jacob SASU,FR1774549904530174268414593,842.41,EUR,2025-07-07,2025-07-09,PO793861,U023,CC641,6228,False,none
INV00001085,731121965,Blondel SCI,FR6563128196482531106092098,306.05,EUR,2025-06-24,2025-06-24,PO274467,U029,CC407,6068,False,none
INV00000010,043898364,Renard SCI,FR5940299015579980284139080,1118.61,EUR,2025-01-16,2025-01-21,PO687783,U013,CC504,6068,False,none
INV00003857,643815614,Baron EURL,FR2693769042681818451848947,411.77,EUR,2024-04-12,2024-04-18,,U016,CC282,6068,False,none
INV00001325,910651801,Petitjean Klein et Fils SAS,FR2587125521376037548214565,1600.97,EUR,2025-07-17,2025-07-17,PO628083,U024,CC293,6068,False,none
INV00003390,816934060,Carre SASU,FR2865905151864492519254629,114.42,EUR,2024-01-21,2024-01-27,PO621038,U015,CC409,6063,False,none
INV00001463,952111790,Pages SAS,FR0979050404333353849516321,5350.59,EUR,2025-02-03,2025-02-10,PO498424,U001,CC599,6063,False,none
INV00000806,765277584,Le Gall Lebon SA EURL,FR0519657013290227846997335,2630.09,EUR,2024-01-26,2024-02-01,PO510373,U006,CC731,6181,False,none
INV00003989,562718750,Chauvin Laporte S.A.R.L. SASU,FR2809263223998213745561140,2916.22,EUR,2025-09-27,2025-09-28,PO417303,U023,CC847,6068,False,none
INV00004385,417154544,Costa SA,FR5121641758231334845871493,6007.93,EUR,2025-10-15,2025-10-22,,U011,CC254,6065,False,none
INV00004028,686879374,Ribeiro SARL,FR9738166496902824983922501,748.01,EUR,2025-11-11,2025-11-17,PO224007,U003,CC414,6181,False,none
INV00002108,400504556,Chauvin SCI,FR0674186256527047743490211,62105.05,EUR,2024-07-17,2024-07-17,PO931570,U019,CC336,6228,False,none
INV00004369,842579913,Durand SASU,FR6349079388413685283061537,191.35,EUR,2024-07-05,2024-07-05,PO317882,U007,CC597,6132,False,none
INV00005107,962132508,Jourdan et Fils EURL,FR7547424631043796868008529,10285.72,EUR,2025-07-21,2025-07-26,PO686392,U003,CC114,6132,True,shared_iban_ring
INV00002234,016400524,Blanchet SA,FR0417839084700766177115921,1020.8,EUR,2024-06-17,2024-06-23,PO482940,U029,CC935,6061,False,none
INV00003211,210388629,Launay Martins et Fils EURL,FR8151448811210314217518878,3436.58,EUR,2024-03-24,2024-03-26,PO460653,U003,CC808,6061,False,none
INV00000963,051238282,Gaillard S.A.S. SARL,FR8414870682778816093068538,380.95,EUR,2025-04-10,2025-04-10,PO466718,U003,CC179,6228,False,none
INV00003415,057202590,Gros SA,FR3823945354614707986321061,3952.92,EUR,2024-08-05,2024-08-11,PO131957,U016,CC298,6132,False,none
INV00004009,949299556,Vasseur Guyot SA SA,FR9534699673311677269608437,14095.22,EUR,2024-02-06,2024-02-13,,U011,CC708,6132,False,none
INV00000398,187851910,Dufour Garcia S.A. SASU,FR2703037236831472760122777,945.68,EUR,2024-06-27,2024-06-28,,U020,CC588,6228,False,none
INV00002632,175354083,Morel Chevallier S.A. SAS,FR1413695727908335090254257,2598.47,EUR,2024-09-07,2024-09-11,PO897814,U000,CC269,6135,False,none
INV00005001,257905072,Gonzalez Bernard S.A. SAS,FR1739087884434481230834024,4064.0,EUR,2024-12-26,2024-12-29,PO943577,U001,CC437,6228,True,duplicate_exact
INV00002996,025634216,Masson EURL,FR1097840369003432445107622,949.15,EUR,2025-08-10,2025-08-15,PO153895,U013,CC711,6181,False,none
INV00000704,413836702,Gonzalez EURL,FR3938497916202232883774419,1061.02,EUR,2025-11-05,2025-11-08,PO567423,U029,CC201,6063,False,none
INV00000431,724004991,Lejeune Rodrigues SA EURL,FR6043973597107256366941180,2278.62,EUR,2025-09-17,2025-09-23,PO834831,U017,CC994,6132,False,none
INV00004813,980893246,Leclercq EURL,FR9610713966055830344144885,353.08,EUR,2025-08-07,2025-08-12,PO108156,U002,CC609,6065,False,none
INV00000292,142626551,Dijoux SARL,FR3427017130232129833816742,615.02,EUR,2025-06-22,2025-06-22,PO850582,U006,CC388,6065,False,none
INV00005017,890250392,Pinto S.A. S.A.,FR2776563600412577711837274,312.73,EUR,2025-09-05,2025-09-08,PO702504,U029,CC546,6228,True,duplicate_fuzzy
INV00000145,244935348,Berger SASU,FR5993183933529042284210205,1727.03,EUR,2024-03-22,2024-03-27,PO827774,U018,CC541,6181,False,none
INV00004278,853615305,Breton EURL,FR4102793714521117518689268,8161.67,EUR,2024-02-15,2024-02-17,PO641616,U007,CC990,6228,False,none
INV00002033,995777387,Andre EURL,FR3179808932460953962185188,1956.92,EUR,2024-09-21,2024-09-23,PO176009,U012,CC655,6135,False,none
INV00003741,880592962,Lemonnier SASU,FR0614770538338848792069804,1387.84,EUR,2024-04-18,2024-04-24,PO721312,U017,CC810,6228,False,none
INV00004339,799088117,Pages SAS,FR0391122528837505661863239,4072.42,EUR,2024-06-03,2024-06-03,,U009,CC473,6135,False,none
INV00001165,357332214,Berger Guérin SARL SAS,FR0665911665535590425979270,1346.85,EUR,2024-04-29,2024-04-29,PO216941,U023,CC553,6068,False,none
INV00003500,599293784,Hervé SARL SCI,FR4773244913421388209088307,103.63,EUR,2024-01-15,2024-01-21,PO809734,U007,CC461,6068,False,none
INV00002050,754558845,Ledoux S.A.R.L. SARL,FR1131139500168094149150762,3341.59,EUR,2025-02-25,2025-03-03,PO936547,U029,CC745,6132,False,none
INV00003760,799702462,Weber S.A.S. EURL,FR5915466024161394498830597,442.61,EUR,2024-12-16,2024-12-18,PO246708,U025,CC646,6065,False,none
INV00002624,848947697,Benard Bouvier S.A.R.L. SARL,FR6918444218299874781224890,1336.09,EUR,2025-08-16,2025-08-21,PO956820,U009,CC219,6068,False,none
INV00004516,890250392,Pinto SA SA,FR2776563600412577711837274,940.15,EUR,2025-12-10,2025-12-14,PO790615,U018,CC724,6181,False,none
INV00000339,261891411,Lecoq SCI,FR4223885652715598354116597,225.08,EUR,2024-01-23,2024-01-28,PO712710,U023,CC499,6068,False,none
INV00004118,711382675,Arnaud SA,FR1865902771670145089935889,235.17,EUR,2024-01-21,2024-01-26,PO788717,U025,CC572,6068,False,none
INV00003922,517016608,Ledoux Techer SA EURL,FR7981079649673794577278532,5617.09,EUR,2024-06-06,2024-06-08,PO979677,U013,CC734,6228,False,none
INV00002973,484219933,Meunier Gautier S.A. SASU,FR3347649078515867342575409,336.22,EUR,2024-02-25,2024-02-28,PO331393,U019,CC213,6061,False,none
INV00000265,473121727,Besnard Muller S.A.R.L. SASU,FR8896271286391741011947072,323.42,EUR,2024-07-20,2024-07-24,PO688285,U002,CC320,6228,False,none
INV00002424,171339596,Lévêque SA,FR4414754102252677119642152,5512.5,EUR,2025-10-13,2025-10-14,PO619689,U004,CC290,6063,False,none
INV00001262,029333346,Guillon Bailly S.A. EURL,FR4004588679252985856728727,64.17,EUR,2024-12-13,2024-12-18,PO460762,U011,CC354,6132,False,none
INV00001771,535218188,Ruiz SA,FR9334722820055778487282997,890.53,EUR,2024-01-20,2024-01-24,PO347996,U014,CC309,6132,False,none
INV00003511,735160917,Couturier Lebrun SARL SAS,FR9515970996254384807520344,244.49,EUR,2024-05-07,2024-05-11,PO938776,U002,CC244,6181,False,none
INV00000271,803397401,Michaud SARL,FR7526329676291603248413768,3879.62,EUR,2025-04-02,2025-04-09,PO929653,U000,CC257,6132,False,none
INV00000696,961586578,Rousseau S.A.R.L. SA,FR3662676586179327104054115,4153.96,EUR,2024-02-05,2024-02-08,,U001,CC489,6181,False,none
INV00000747,896118367,Imbert EURL,FR9114141397552314913577594,152.48,EUR,2024-05-10,2024-05-13,PO158579,U023,CC241,6063,False,none
INV00000244,638546785,Hoarau SAS,FR3973505831997179110065120,647.67,EUR,2025-08-12,2025-08-16,PO486028,U025,CC789,6063,False,none
INV00000317,199410137,Pages SCI,FR5820377107044964104967066,3255.95,EUR,2025-09-09,2025-09-13,PO821411,U002,CC989,6132,False,none
INV00000476,522395590,Robert Allain S.A.S. EURL,FR8676572894134750988986456,3915.77,EUR,2024-12-08,2024-12-15,PO444412,U000,CC808,6065,False,none
INV00002032,863794026,Leconte Da Costa et Fils SCI,FR7019283276483503056413953,4946.74,EUR,2024-07-30,2024-08-01,PO374535,U022,CC563,6068,False,none
INV00000957,078161849,Guillou Gautier et Fils SA,FR1389325288095701543039117,7543.72,EUR,2025-05-24,2025-05-31,,U011,CC591,6068,False,none
INV00004075,594013990,Toussaint EURL,FR2536110371293870051627136,196.58,EUR,2025-12-14,2025-12-14,PO981488,U025,CC870,6061,False,none
INV00000813,533963605,Laporte EURL,FR0993213348039652239559059,5180.94,EUR,2025-10-01,2025-10-04,PO332527,U009,CC298,6068,False,none
INV00004303,398225871,Da Silva SASU,FR8067899730806958146717957,933.29,EUR,2025-03-31,2025-03-31,PO964916,U010,CC258,6181,False,none
INV00001914,911914856,Delattre SASU,FR1875409150863218122764579,1776.95,EUR,2025-03-31,2025-04-06,PO792398,U004,CC126,6068,False,none
INV00003810,332061632,Perrot S.A.R.L. SAS,FR9390392355580996132730346,1201.81,EUR,2024-03-06,2024-03-12,,U028,CC969,6132,False,none
INV00005006,510702966,David SARL,FR5150954930596601864876998,120.21,EUR,2025-03-01,2025-03-02,PO444120,U011,CC506,6181,True,duplicate_exact
INV00003487,783908470,Laurent SARL,FR1858877043581128801336138,2381.41,EUR,2025-09-13,2025-09-15,PO490992,U011,CC665,6061,False,none
INV00001297,526965827,Lebreton S.A. SA,FR0284964985601256253135525,1577.67,EUR,2025-02-15,2025-02-20,PO562104,U022,CC966,6065,False,none
INV00004194,786103579,Delattre SARL SA,FR1881980770460568761124912,8022.03,EUR,2024-09-14,2024-09-15,PO132473,U025,CC651,6228,False,none
INV00001804,014388899,Menard SARL SARL,FR1284872975859883103032432,1289.22,EUR,2024-02-11,2024-02-18,PO460029,U012,CC271,6065,False,none
INV00000758,594013990,Toussaint EURL,FR2536110371293870051627136,3906.48,EUR,2025-08-02,2025-08-08,PO213666,U003,CC179,6135,False,none
INV00000250,484086211,Aubert SASU,FR3292840445669078263337389,181.01,EUR,2024-05-31,2024-06-07,PO694806,U004,CC908,6132,False,none
INV00002461,735160917,Couturier Lebrun SARL SAS,FR9515970996254384807520344,2432.9,EUR,2025-06-07,2025-06-09,PO665260,U029,CC193,6065,False,none
INV00000545,383028439,Ollivier EURL,FR9092287772519966365807412,1789.81,EUR,2025-05-27,2025-05-27,PO111583,U005,CC434,6181,False,none
INV00003241,104328986,Girard Gonzalez S.A. SARL,FR5850209945101622499982795,398.51,EUR,2024-03-15,2024-03-15,,U005,CC106,6065,False,none
INV00000738,982708086,Guyon S.A.S. SCI,FR7246376604655866525483744,8871.57,EUR,2025-06-03,2025-06-03,PO255863,U024,CC771,6065,False,none
INV00000310,109324808,Thibault EURL,FR0449375973832060385050641,81.14,EUR,2024-07-01,2024-07-05,PO272117,U015,CC541,6065,False,none
INV00004037,799088117,Pages SAS,FR0391122528837505661863239,1115.8,EUR,2024-08-06,2024-08-10,PO824005,U003,CC767,6228,False,none
INV00002941,462638380,Bazin SARL,FR7716420595565749025042901,280.08,EUR,2025-02-18,2025-02-18,,U021,CC856,6061,False,none
INV00001131,797403447,Guilbert EURL,FR7376767721903404384279788,804.23,EUR,2025-07-03,2025-07-05,PO103499,U017,CC949,6135,False,none
INV00001449,591846386,Vasseur Menard S.A.R.L. EURL,FR6918856669541329715066626,2349.0,EUR,2025-03-31,2025-03-31,PO755425,U004,CC713,6135,False,none
INV00005070,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,9887.15,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00000015,533963605,Laporte EURL,FR0993213348039652239559059,1678.59,EUR,2025-01-30,2025-01-31,PO231113,U022,CC548,6061,False,none
INV00003232,038567700,Rémy SAS,FR1374223196463004023693626,7936.26,EUR,2025-05-07,2025-05-09,PO713685,U015,CC595,6063,False,none
INV00002769,097289623,Loiseau SCI,FR9611877347784858800616756,314.99,EUR,2025-10-27,2025-11-02,PO276028,U019,CC913,6135,False,none
INV00003468,887676772,Germain EURL,FR4284269450053424089164983,1104.53,EUR,2025-04-07,2025-04-14,PO435571,U017,CC242,6063,False,none
INV00000920,735160917,Couturier Lebrun SARL SAS,FR9515970996254384807520344,1201.17,EUR,2025-08-16,2025-08-22,PO175460,U010,CC289,6228,False,none
INV00003029,327648350,Vallée SCI,FR8736026064746872343098050,6389.6,EUR,2025-09-11,2025-09-17,,U001,CC497,6135,False,none
INV00001372,884252410,Lemaire SA,FR3515632686850745106634362,5292.62,EUR,2025-11-18,2025-11-21,PO185097,U005,CC193,6063,False,none
INV00003587,093204899,Berger Dos Santos SA EURL,FR6524968549822749545089203,3003.37,EUR,2025-09-24,2025-09-30,PO220434,U013,CC108,6068,False,none
INV00002544,798552414,Boulay Bertin SARL SAS,FR9375749490228403595442947,54.16,EUR,2025-02-15,2025-02-22,PO245084,U011,CC718,6065,False,none
INV00003598,304637454,Boulanger SA SA,FR9197592304501896164236103,1943.85,EUR,2024-12-11,2024-12-15,PO723293,U004,CC334,6065,False,none
INV00000038,229959001,Fernandez Bouchet S.A.S. SASU,FR3939774063356939290600780,1648.1,EUR,2025-05-13,2025-05-13,PO318877,U020,CC603,6063,False,none
INV00000363,799088117,Pages SAS,FR0391122528837505661863239,10393.13,EUR,2025-12-30,2026-01-02,PO817506,U020,CC569,6063,False,none
INV00004231,544948126,Lacroix Hubert SA SAS,FR3221260650191792025213109,15148.95,EUR,2024-11-25,2024-11-27,PO138465,U028,CC511,6181,False,none
INV00000182,522675289,Alexandre SA,FR7004735047639283199529800,1852.84,EUR,2025-05-09,2025-05-15,,U003,CC801,6228,False,none
INV00003033,134316117,Seguin Gay S.A. SASU,FR0315336884443106987205061,433.06,EUR,2024-09-21,2024-09-28,PO745886,U019,CC264,6181,False,none
INV00002983,711116152,Michaud SAS,FR7694278816580392827229927,9132.96,EUR,2025-11-29,2025-12-03,PO986709,U024,CC305,6132,False,none
INV00001194,014388899,Menard SARL SARL,FR1284872975859883103032432,2741.59,EUR,2024-04-20,2024-04-21,PO591202,U019,CC765,6068,False,none
INV00002852,231665876,Leroux Millet S.A.S. EURL,FR2753278774701687339500479,520.76,EUR,2024-04-29,2024-05-02,PO550219,U000,CC854,6135,False,none
INV00004022,484219933,Meunier Gautier S.A. SASU,FR3347649078515867342575409,1048.74,EUR,2024-11-21,2024-11-25,PO938402,U008,CC629,6181,False,none
INV00001121,341036971,Georges SA,FR1814586833901981794695489,2695.03,EUR,2024-01-11,2024-01-16,PO259151,U014,CC974,6228,False,none
INV00005068,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,49645.36,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00002235,971870728,Guillou Vasseur S.A.S. SAS,FR9159724665729341722329716,537.41,EUR,2025-02-24,2025-03-02,PO601626,U019,CC724,6135,False,none
INV00002667,001338908,Henry EURL,FR6461559407816184959310341,1019.74,EUR,2025-12-12,2025-12-17,PO736756,U016,CC266,6132,False,none
INV00003950,728080100,Olivier Rossi S.A.R.L. SASU,FR3655963099384253042897317,1254.81,EUR,2025-06-17,2025-06-19,PO781966,U004,CC979,6228,False,none
INV00003223,826137506,Dijoux SA EURL,FR6670388608680347644726490,406.64,EUR,2024-02-21,2024-02-26,,U010,CC838,6065,False,none
INV00001182,639208678,Dias S.A. SA,FR2098036577449160936595201,1673.38,EUR,2024-02-27,2024-03-04,PO840807,U015,CC355,6132,False,none
INV00004316,933472122,Hamon SASU,FR8116517680866281372143308,724.36,EUR,2024-03-18,2024-03-23,PO970178,U003,CC483,6063,False,none
INV00004429,262244472,Royer Bouvet S.A. SASU,FR6364027011686462252237281,1236.23,EUR,2024-05-11,2024-05-11,PO127671,U019,CC906,6068,False,none
INV00000614,564139537,Parent S.A. SARL,FR0619399091699854353462475,164.22,EUR,2025-07-10,2025-07-15,PO344903,U019,CC596,6181,False,none
INV00005059,669849027,Martins S.A.R.L. SARL,FR9481187233351040961497315,24879.47,EUR,2024-06-15,2024-06-22,PO383542,U014,CC102,6132,True,under_threshold
INV00001466,412528669,Daniel SAS,FR5611082555989534396112910,1749.35,EUR,2025-04-12,2025-04-15,PO199566,U000,CC800,6065,False,none
INV00000401,656482366,Lelièvre SA,FR6535977468862392407581814,84.6,EUR,2024-10-21,2024-10-23,PO300070,U003,CC935,6061,False,none
INV00003042,807374167,Auger Lacroix et Fils SCI,FR8530276420865675661844386,791.61,EUR,2025-02-19,2025-02-19,PO246613,U019,CC545,6181,False,none
INV00000934,980500978,Guillet SARL,FR4837826398214658404499727,389.96,EUR,2025-10-04,2025-10-06,PO547567,U017,CC241,6063,False,none
INV00002419,259526949,Carre Picard S.A.S. SASU,FR3113875927125663836151718,794.64,EUR,2024-10-16,2024-10-22,PO173482,U018,CC469,6068,False,none
INV00004193,275037314,Rodrigues et Fils SCI,FR5784008385076597595450891,448.67,EUR,2024-08-16,2024-08-18,PO706760,U008,CC364,6068,False,none
INV00004655,841459332,Gérard EURL,FR5743864908108186617945491,1248.22,EUR,2024-03-07,2024-03-11,PO802540,U019,CC634,6065,False,none
INV00002641,816934060,Carre SASU,FR2865905151864492519254629,5627.0,EUR,2024-02-07,2024-02-14,PO997726,U011,CC999,6181,False,none
INV00004183,060715969,Huet SCI,FR8166322702672885744890612,275.08,EUR,2024-04-30,2024-05-06,PO723374,U029,CC746,6181,False,none
INV00000726,798552414,Boulay Bertin SARL SAS,FR9375749490228403595442947,1097.29,EUR,2024-02-29,2024-03-01,PO121722,U003,CC946,6061,False,none
INV00000826,143866322,Cousin SA SAS,FR2584993231234266980690872,257.56,EUR,2025-11-09,2025-11-13,PO315830,U023,CC599,6181,False,none
INV00001521,980686508,Dupont Da Silva S.A.R.L. SAS,FR2209505560571219881927788,823.37,EUR,2025-02-14,2025-02-20,,U008,CC456,6068,False,none
INV00003911,143866322,Cousin SA SAS,FR2584993231234266980690872,4608.11,EUR,2024-07-03,2024-07-07,PO544901,U028,CC623,6135,False,none
INV00004893,505830033,Millet Briand SARL SCI,FR1629060320203265097753967,1585.08,EUR,2025-09-12,2025-09-13,PO849206,U002,CC231,6132,False,none
INV00002930,663177971,Daniel Descamps et Fils SCI,FR3107139848228501168809255,203.39,EUR,2025-04-29,2025-04-30,,U021,CC515,6135,False,none
INV00000136,776945314,Neveu SASU,FR6070866882634351751830469,21505.05,EUR,2025-02-08,2025-02-08,PO156413,U002,CC536,6181,False,none
INV00003590,477752047,Mallet SASU,FR7165193982807374167243426,423.61,EUR,2024-05-15,2024-05-15,,U028,CC600,6135,False,none
INV00000628,522047277,Colin Lecoq et Fils SCI,FR5564474212309407778097339,8588.44,EUR,2025-09-29,2025-10-02,PO577924,U004,CC715,6132,False,none
INV00000334,748217594,Morel SARL,FR6653074505444713247546913,1650.58,EUR,2024-08-02,2024-08-06,PO391265,U021,CC663,6065,False,none
INV00003853,988516560,Laroche S.A. SARL,FR6656770051844989266591846,801.27,EUR,2024-03-14,2024-03-14,PO488999,U011,CC431,6135,False,none
INV00000390,053021465,Philippe Payet SARL SAS,FR8407392013546212760250826,152.6,EUR,2024-08-26,2024-08-27,PO558600,U002,CC920,6228,False,none
INV00004525,244935348,Berger SASU,FR5993183933529042284210205,112.5,EUR,2025-11-12,2025-11-19,PO249277,U004,CC342,6132,False,none
INV00005026,349361832,Henry S.C.I.,FR7934074517133959629233095,1907.5,EUR,2025-07-03,2025-07-07,PO783899,U001,CC405,6181,True,duplicate_fuzzy
INV00004091,014388899,Menard SARL SARL,FR1284872975859883103032432,744.01,EUR,2025-10-23,2025-10-28,PO267081,U024,CC889,6068,False,none
